A[32] B[32] Cin C[32] V
-496116965	-136243697	0	-632360662	0
-980271668	457022459	0	-523249209	0
-487653626	50648359	1	-437005266	0
-882004418	-299128379	1	-1181132796	0
-505596059	381901966	0	-123694093	0
307251263	-329171301	0	-21920038	0
-485600712	-675391717	1	-1160992428	0
-1011562313	-47837477	0	-1059399790	0
618117197	-473171673	0	144945524	0
-99355267	-461729955	1	-561085221	0
135404955	642171925	1	777576881	0
542242359	-577147035	0	-34904676	0
256385642	665922230	1	922307873	0
-90324455	-609830475	0	-700154930	0
480167780	1028275821	0	1508443601	0
983629262	-841954548	0	141674714	0
-885910216	-281661775	0	-1167571991	0
917384764	-85459565	1	831925200	0
-515548972	710188210	1	194639239	0
782607701	1010651491	0	1793259192	0
-87479512	449358029	0	361878517	0
-296349263	-1034242658	1	-1330591920	0
1008178478	-358412952	0	649765526	0
409445589	863576486	1	1273022076	0
739386947	-76372806	0	663014141	0
1017395940	-254800264	1	762595677	0
245479124	-810073498	1	-564594373	0
235664968	802096713	1	1037761682	0
356756907	254630091	1	611386999	0
909211316	-945958557	0	-36747241	0
-585107972	135817492	0	-449290480	0
736888465	-392773713	0	344114752	0
-276405479	758120506	1	481715028	0
214502446	552829327	0	767331773	0
476059951	-1048961164	0	-572901213	0
-754803496	1001567997	0	246764501	0
-329461965	804714324	1	475252360	0
452769681	81923788	1	534693470	0
-546654290	826290982	0	279636692	0
-600176976	-58024100	1	-658201075	0
133449894	938179339	1	1071629234	0
-192600370	-739981452	0	-932581822	0
914027974	-399951004	0	514076970	0
-197862925	-641664832	0	-839527757	0
13556060	-17254976	1	-3698915	0
360151999	996479946	0	1356631945	0
-523798766	453105098	0	-70693668	0
-944409382	-560047352	0	-1504456734	0
946933739	-211819933	0	735113806	0
228065954	624417906	0	852483860	0
-208707126	506544848	0	297837722	0
-477626572	117644307	1	-359982264	0
222289924	800553245	1	1022843170	0
-769117296	211462873	0	-557654423	0
628527939	-345323085	0	283204854	0
-632126470	-825709924	1	-1457836393	0
-508512220	-121954365	0	-630466585	0
-817213346	-868676882	0	-1685890228	0
-132221874	586567776	0	454345902	0
73907486	512436480	0	586343966	0
303735946	-692389081	1	-388653134	0
411043844	-881411748	0	-470367904	0
212989135	-836810908	1	-623821772	0
-175875858	731754249	1	555878392	0
-188526538	455062402	1	266535865	0
-20201689	961412127	0	941210438	0
-234097706	887310636	0	653212930	0
298164357	-436934667	1	-138770309	0
-513369411	1017376205	1	504006795	0
845937047	979476692	0	1825413739	0
-290559130	-967823689	1	-1258382818	0
116197609	-675190791	1	-558993181	0
-366033973	1034997081	0	668963108	0
-163971102	513172477	0	349201375	0
-64746334	-786454715	1	-851201048	0
-426972184	30478467	1	-396493716	0
601795745	594858919	0	1196654664	0
555616295	694307840	1	1249924136	0
686284885	-862904015	1	-176619129	0
841919001	-503280988	0	338638013	0
-327246810	1016290055	1	689043246	0
-697667107	-883613314	0	-1581280421	0
387714938	319410558	1	707125497	0
659162200	465327138	0	1124489338	0
-118134825	953380782	0	835245957	0
-1040834054	-1061031084	0	-2101865138	0
911405834	-84620354	0	826785480	0
781599407	910033970	1	1691633378	0
-1022213893	-177037992	1	-1199251884	0
317708590	648469602	1	966178193	0
556185089	-757143154	1	-200958064	0
-218268647	-744605549	0	-962874196	0
664056970	-815880116	0	-151823146	0
620701840	395652582	0	1016354422	0
-306279928	872416713	1	566136786	0
-632267936	517983227	1	-114284708	0
-603868334	495956461	1	-107911872	0
-423677186	570247736	1	146570551	0
-635632279	-207659815	1	-843292093	0
486804000	-971227139	1	-484423138	0
-116553561	-106638286	1	-223191846	0
582121395	-773131012	0	-191009617	0
-433113853	626608041	0	193494188	0
983056985	411828274	1	1394885260	0
-25039814	-839988556	0	-865028370	0
254770347	977982608	1	1232752956	0
67189193	774800903	0	841990096	0
-652784059	-1003573193	1	-1656357251	0
-931606641	793124870	0	-138481771	0
-859403171	-449428012	1	-1308831182	0
-1045134881	-468245018	1	-1513379898	0
1015757120	-1062501801	1	-46744680	0
250211815	-1018728881	0	-768517066	0
1053098880	732427968	1	1785526849	0
-934087300	-461784734	0	-1395872034	0
5521889	-108409928	0	-102888039	0
-307521845	576025757	1	268503913	0
-387411404	-491042036	1	-878453439	0
-699632476	734211516	1	34579041	0
909069076	364891359	0	1273960435	0
363218991	698122193	0	1061341184	0
-313464047	809942369	0	496478322	0
538690877	496847221	1	1035538099	0
145941486	-174924169	0	-28982683	0
101445932	-984585506	0	-883139574	0
-655146909	-1053088994	1	-1708235902	0
630343481	267612420	1	897955902	0
685305249	-494306581	0	190998668	0
-865961135	-931593051	1	-1797554185	0
242026075	492260354	0	734286429	0
182000281	573011358	1	755011640	0
363877619	288361810	1	652239430	0
1023944388	839812803	1	1863757192	0
-553596266	-404830706	1	-958426971	0
-442713843	-604194880	0	-1046908723	0
-809260573	6746721	0	-802513852	0
320313505	-618673589	1	-298360083	0
-99404001	272381717	1	172977717	0
-894800876	555461771	0	-339339105	0
-277591775	-931896479	1	-1209488253	0
-1044037946	-862844860	1	-1906882805	0
262148319	-117866513	1	144281807	0
-907678473	565979	1	-907112493	0
-256005121	-877084628	0	-1133089749	0
-798536350	700182886	0	-98353464	0
160538564	283432891	1	443971456	0
856674046	-328371512	1	528302535	0
-272019569	440964081	1	168944513	0
-877380351	-74748470	0	-952128821	0
509218338	187881822	1	697100161	0
-96274012	-434973159	0	-531247171	0
836042283	534591469	0	1370633752	0
-645504337	-391014411	1	-1036518747	0
-206426391	-113541444	0	-319967835	0
-436182870	278762500	1	-157420369	0
-26878909	726547111	0	699668202	0
179584334	-876363615	1	-696779280	0
-756786816	601181580	1	-155605235	0
-640800355	33783348	0	-607017007	0
-66531643	472832819	0	406301176	0
-454973374	298317311	0	-156656063	0
-540946537	-520943648	1	-1061890184	0
309530535	-294962432	0	14568103	0
-525511814	-423156713	1	-948668526	0
-838960779	56542354	1	-782418424	0
-870776564	-512450615	1	-1383227178	0
-204812308	7682872	1	-197129435	0
225057709	-20932718	0	204124991	0
-312683457	-687443655	1	-1000127111	0
-794830962	-98339586	0	-893170548	0
661127320	175456210	1	836583531	0
-640555883	197062282	0	-443493601	0
546242958	102700737	1	648943696	0
-70650302	330655438	0	260005136	0
-1033410906	-9796270	1	-1043207175	0
-715826828	1006773451	0	290946623	0
-402349945	-1054579555	1	-1456929499	0
-371225704	-774623600	0	-1145849304	0
180346850	-1070918580	1	-890571729	0
-217923925	843331550	1	625407626	0
-533897847	602905092	1	69007246	0
467213770	600923878	1	1068137649	0
-434623087	998680707	1	564057621	0
-225827154	692672767	0	466845613	0
423373909	129674192	1	553048102	0
246386171	978193852	0	1224580023	0
349720779	-561320297	0	-211599518	0
-755388240	42097520	0	-713290720	0
-150347904	-10348230	1	-160696133	0
424229543	-959544533	0	-535314990	0
698768510	660174264	0	1358942774	0
-659710357	-656016786	1	-1315727142	0
569335187	-322757859	0	246577328	0
2023727	-919636230	0	-917612503	0
-902605056	462824968	1	-439780087	0
208195219	108211577	1	316406797	0
-380013121	762810568	0	382797447	0
589680764	-923127667	1	-333446902	0
-667564519	57884522	0	-609679997	0
796565497	132278410	1	928843908	0
727486276	394505993	1	1121992270	0
582189213	874735953	0	1456925166	0
-374382896	976083132	1	601700237	0
785551495	828597090	0	1614148585	0
443633804	-352083075	0	91550729	0
-352042891	-724590581	1	-1076633471	0
1053099022	659845253	1	1712944276	0
1010134942	696741805	1	1706876748	0
1031661005	1021339371	1	2053000377	0
171992282	199707634	1	371699917	0
719226865	-367049981	0	352176884	0
478454138	-791195943	0	-312741805	0
1025297815	-405826236	0	619471579	0
1037757369	-137329219	1	900428151	0
-661399384	-689863804	0	-1351263188	0
448986241	243628608	0	692614849	0
795312795	891223360	1	1686536156	0
-694784988	947177218	0	252392230	0
918946321	-947361112	0	-28414791	0
88112033	-131468427	1	-43356393	0
325527148	-280052740	1	45474409	0
106139090	638039284	1	744178375	0
-329611173	458229877	1	128618705	0
981333416	-430676525	1	550656892	0
424400905	-931466565	0	-507065660	0
-854873191	887811312	0	32938121	0
-913769809	362367595	0	-551402214	0
-314500467	-475483107	1	-789983573	0
-1071521530	-445800847	1	-1517322376	0
-542385134	-475365842	0	-1017750976	0
824857712	447545333	1	1272403046	0
-235897180	244171502	1	8274323	0
1055398365	-565850489	1	489547877	0
819531338	-275137037	0	544394301	0
-411815484	-541741340	1	-953556823	0
116223336	116843592	0	233066928	0
-154139118	120154993	1	-33984124	0
-155441012	1055423081	1	899982070	0
-226300552	-113591036	0	-339891588	0
806640380	887051873	0	1693692253	0
-432520885	82634262	1	-349886622	0
-539201847	-852636254	0	-1391838101	0
-516234364	-980545989	1	-1496780352	0
835884736	-454907194	0	380977542	0
48640445	-91024673	0	-42384228	0
-270005816	-712243137	0	-982248953	0
663497587	-805470961	0	-141973374	0
286588334	959485914	1	1246074249	0
-352076231	608795883	0	256719652	0
-140828140	658895211	1	518067072	0
-619894677	-703771572	0	-1323666249	0
-1013291579	-942326481	0	-1955618060	0
-242135709	-216006777	1	-458142485	0
-678737288	258057523	1	-420679764	0
-424182130	-131026621	1	-555208750	0
-828868894	771793374	0	-57075520	0
-774114005	-53670641	0	-827784646	0
-353771877	571704187	1	217932311	0
-251698900	-23028990	0	-274727890	0
-598936068	754913850	1	155977783	0
-406703558	100229634	1	-306473923	0
-998803342	-642635541	1	-1641438882	0
-675275793	952440096	0	277164303	0
316389431	-296361518	0	20027913	0
778002919	158926527	0	936929446	0
-246768148	660302053	0	413533905	0
793601874	725253200	0	1518855074	0
972792016	-433488425	0	539303591	0
-499501843	-1028779805	0	-1528281648	0
-1020122172	-519223133	1	-1539345304	0
-16868981	-485260897	0	-502129878	0
211163225	-448473941	0	-237310716	0
-622730164	596773062	0	-25957102	0
485353052	-1011660859	1	-526307806	0
78191055	343276957	1	421468013	0
-541525183	-122589289	0	-664114472	0
1041550422	404180396	0	1445730818	0
334833249	950060418	1	1284893668	0
880688094	791264461	0	1671952555	0
90346085	42623469	1	132969555	0
-715179280	1027635407	0	312456127	0
90824295	-12707262	0	78117033	0
437638405	-500486969	1	-62848563	0
1054816128	337027947	0	1391844075	0
-52425703	1005081948	1	952656246	0
464388057	495552305	0	959940362	0
-557049784	-439457618	1	-996507401	0
815093448	-263070264	1	552023185	0
-763839086	-864774956	1	-1628614041	0
-506999619	-505584975	1	-1012584593	0
658046636	342929784	1	1000976421	0
-998300237	403778190	0	-594522047	0
-927775703	892802188	1	-34973514	0
323919317	-384124117	0	-60204800	0
878647957	112956408	0	991604365	0
252459323	-288031506	0	-35572183	0
-322970251	-639686779	1	-962657029	0
-554979395	1010089945	1	455110551	0
-262936581	430388544	1	167451964	0
-448584355	952723230	0	504138875	0
-488189693	607459114	0	119269421	0
-399416152	232051224	1	-167364927	0
-440273247	-1061393009	1	-1501666255	0
333891835	-251663913	1	82227923	0
-684147870	568484835	1	-115663034	0
415838857	-788235023	0	-372396166	0
-291671511	-46192450	1	-337863960	0
-649937236	405599812	0	-244337424	0
-742427854	-7072613	1	-749500466	0
938970932	275288802	1	1214259735	0
-957164687	373845525	1	-583319161	0
977635133	-1056813331	1	-79178197	0
-1067289183	499994733	1	-567294449	0
294826291	-523792106	1	-228965814	0
-252819320	865652758	1	612833439	0
-641293473	-379491045	1	-1020784517	0
-974248732	-360866913	1	-1335115644	0
836366937	-880677404	1	-44310466	0
-247991564	715574885	0	467583321	0
728933040	704755526	1	1433688567	0
399454136	-1013177148	0	-613723012	0
487973748	786171442	1	1274145191	0
20040956	-550570701	0	-530529745	0
-1035656433	102472649	0	-933183784	0
-113771446	183313013	0	69541567	0
266783142	-465896787	1	-199113644	0
184512591	446759426	0	631272017	0
739124396	417649358	1	1156773755	0
-1020592404	-130024822	1	-1150617225	0
-396535817	-722496951	0	-1119032768	0
1046572091	-686071939	1	360500153	0
625740185	-49588551	1	576151635	0
-619212699	490685741	1	-128526957	0
-108533534	939519120	1	830985587	0
-538764869	1048365031	0	509600162	0
715614248	1002637656	0	1718251904	0
-137944542	-815262829	0	-953207371	0
963776277	358630002	1	1322406280	0
-501321951	78100101	0	-423221850	0
-446704040	-443905954	0	-890609994	0
-974419807	488600566	0	-485819241	0
-1046691544	-848419229	1	-1895110772	0
1019128190	-604504085	1	414624106	0
-161013115	76121772	0	-84891343	0
387906334	879520457	1	1267426792	0
434220271	-595840872	0	-161620601	0
-595962215	376535935	0	-219426280	0
6719322	165783467	0	172502789	0
661640125	736448833	1	1398088959	0
-805691250	-846916422	1	-1652607671	0
958113913	910271316	1	1868385230	0
655673602	-762331423	1	-106657820	0
60604195	503620417	1	564224613	0
-865709052	-794233748	0	-1659942800	0
1068904118	-585436263	0	483467855	0
-479497058	-793504943	1	-1273002000	0
-274826101	139944415	0	-134881686	0
-57689978	-245337812	0	-303027790	0
-842668205	-1066234289	1	-1908902493	0
873060099	1022584449	0	1895644548	0
699814888	220208371	1	920023260	0
-943383087	828149681	1	-115233405	0
85787352	-621010122	0	-535222770	0
-323080556	824235656	1	501155101	0
399750086	-222723802	0	177026284	0
977644566	-52150602	0	925493964	0
628732135	1060328735	1	1689060871	0
363989875	-139041174	0	224948701	0
65971510	896148478	1	962119989	0
924087359	209736226	1	1133823586	0
-813180381	-795681912	1	-1608862292	0
949493429	835649559	0	1785142988	0
262778847	87175601	0	349954448	0
932084158	61742655	1	993826814	0
996410601	939653180	0	1936063781	0
23078504	-1051725948	0	-1028647444	0
500003682	-637899172	0	-137895490	0
-888056039	-499296178	1	-1387352216	0
487770340	-554787314	1	-67016973	0
-392064162	-953705044	1	-1345769205	0
-40506721	-921974183	0	-962480904	0
-23866823	259000453	0	235133630	0
-63723527	263407044	1	199683518	0
13832202	-464783375	0	-450951173	0
-156540267	953909207	1	797368941	0
-571097711	409588500	0	-161509211	0
830120944	-890682132	0	-60561188	0
-65876909	-72591247	0	-138468156	0
364001772	-402267304	0	-38265532	0
-533640746	-1028400034	1	-1562040779	0
-545707472	707385481	1	161678010	0
897665468	-1018772733	1	-121107264	0
-361865544	-738386391	0	-1100251935	0
-355369288	-1026020852	0	-1381390140	0
-917359496	857775939	0	-59583557	0
559249100	-599289945	0	-40040845	0
-275334752	942719198	1	667384447	0
696545850	894338903	1	1590884754	0
516196811	1009011410	1	1525208222	0
-744586854	454989363	0	-289597491	0
-37526769	1035256273	0	997729504	0
1062332112	256469010	0	1318801122	0
-44790241	-348785957	1	-393576197	0
-70989338	617736599	1	546747262	0
-349016256	-720169238	0	-1069185494	0
444196999	-491711951	0	-47514952	0
-250749654	582669843	1	331920190	0
-757519549	171459146	1	-586060402	0
-584235743	-1034895858	1	-1619131600	0
584482743	416933775	0	1001416518	0
758779968	108904482	0	867684450	0
-184542737	381699604	1	197156868	0
-466041538	874897630	0	408856092	0
351739780	-1046970585	1	-695230804	0
985896474	815349799	1	1801246274	0
-899497738	839636954	1	-59860783	0
-448459062	-573418150	0	-1021877212	0
-70179960	-23283076	0	-93463036	0
783707550	-588315862	0	195391688	0
75773411	851525865	1	927299277	0
-120956936	-384969729	0	-505926665	0
767441152	102813970	0	870255122	0
513088819	-153603235	1	359485585	0
343553235	22610855	0	366164090	0
-582369057	30170642	1	-552198414	0
-896065290	-526987836	0	-1423053126	0
534997935	99659043	0	634656978	0
-707938812	731868444	0	23929632	0
433564660	-9434759	1	424129902	0
-728887381	742860483	1	13973103	0
541047753	917030823	1	1458078577	0
-726947608	-579910	0	-727527518	0
-803886771	-943556563	0	-1747443334	0
-1054130871	-685974173	1	-1740105043	0
-917703421	-924359224	0	-1842062645	0
-21305917	-250408048	0	-271713965	0
678283693	314637558	0	992921251	0
-43285572	-523239506	1	-566525077	0
224429265	908034462	0	1132463727	0
-353970348	615265478	0	261295130	0
119691605	-768879321	1	-649187715	0
725429319	-545735651	1	179693669	0
-619525376	1044852282	0	425326906	0
439283178	-747200289	1	-307917110	0
-760622952	-722592954	1	-1483215905	0
177048663	-998610853	0	-821562190	0
542841889	-816598574	0	-273756685	0
-798200684	-995176863	1	-1793377546	0
-503457765	24448604	1	-479009160	0
-396529103	-839144376	1	-1235673478	0
537354284	710709369	1	1248063654	0
-221491222	-872503280	0	-1093994502	0
531347009	-591507329	0	-60160320	0
-1056701935	351151170	1	-705550764	0
404095784	-667698704	1	-263602919	0
-285981121	998512327	1	712531207	0
810614917	976315456	0	1786930373	0
-606070055	-590454897	0	-1196524952	0
577982533	-34988621	0	542993912	0
762248285	930504236	0	1692752521	0
-633732361	-403750151	1	-1037482511	0
861421212	-95440821	1	765980392	0
365572831	-268981340	0	96591491	0
-868970215	-549398721	1	-1418368935	0
-653628897	696260844	1	42631948	0
591650957	151707730	0	743358687	0
-643427737	774360623	0	130932886	0
1065597991	-437330418	1	628267574	0
-371529106	-1000556832	1	-1372085937	0
-888636691	212757015	1	-675879675	0
-195131764	-38267549	0	-233399313	0
-223240464	561556169	0	338315705	0
-274148922	-463936549	1	-738085470	0
994392981	408839407	0	1403232388	0
-592618445	-284567535	1	-877185979	0
-125988390	948558604	1	822570215	0
243477858	523610110	0	767087968	0
627287399	42081359	1	669368759	0
-823159169	266961764	0	-556197405	0
967687298	-613816787	0	353870511	0
531808749	593482629	0	1125291378	0
236794927	12693998	1	249488926	0
856534699	-24787538	0	831747161	0
-599589102	-630371829	0	-1229960931	0
137855731	782009226	1	919864958	0
49443388	266058112	1	315501501	0
284524519	-707254811	0	-422730292	0
241484102	-222072493	1	19411610	0
-35650004	53041201	1	17391198	0
-983726261	600221383	1	-383504877	0
-39118928	-232686598	1	-271805525	0
-980375307	-222156343	1	-1202531649	0
323044567	-567495442	0	-244450875	0
-336531710	-233568148	0	-570099858	0
118952668	-76215033	1	42737636	0
-218692973	908851229	0	690158256	0
407665502	719985424	1	1127650927	0
507321299	744380138	0	1251701437	0
593153389	446334807	0	1039488196	0
-734879975	-334359406	1	-1069239380	0
-176458683	-146354918	1	-322813600	0
-355466436	-872323545	1	-1227789980	0
-162113645	-38571668	1	-200685312	0
-289971159	-428317957	0	-718289116	0
926208850	-11140533	0	915068317	0
-1054842550	392308547	1	-662534002	0
-222193987	-1041405650	0	-1263599637	0
-992245909	317519918	1	-674725990	0
-312391071	-727174453	0	-1039565524	0
-1013016092	-939596350	1	-1952612441	0
390352222	-438400874	1	-48048651	0
155710040	151165199	0	306875239	0
696958614	-688377437	0	8581177	0
-425873742	-407139850	0	-833013592	0
1070404033	338323403	0	1408727436	0
-986600115	-411348716	0	-1397948831	0
-879112006	15238583	0	-863873423	0
-380068140	590081022	1	210012883	0
846483752	922569944	1	1769053697	0
-61064558	142896690	1	81832133	0
99620548	604166538	0	703787086	0
684468979	-192988052	1	491480928	0
810419679	109426895	0	919846574	0
-1022342171	-107152925	0	-1129495096	0
1037683161	966436171	1	2004119333	0
261463753	-773980282	1	-512516528	0
803920048	834031875	0	1637951923	0
-54858266	-504150070	1	-559008335	0
-740622080	785533460	1	44911381	0
-303352333	-564273190	1	-867625522	0
-909696040	752704081	0	-156991959	0
998224870	606979408	1	1605204279	0
-829604006	772460137	0	-57143869	0
-134083453	-814699629	0	-948783082	0
-652939550	402749777	0	-250189773	0
-284548833	526384472	1	241835640	0
-1016020446	336754218	0	-679266228	0
-264476660	-434331056	1	-698807715	0
755751482	632072909	1	1387824392	0
264782472	701046260	0	965828732	0
-21140000	-9822525	0	-30962525	0
873701718	360437900	1	1234139619	0
-474792321	517103873	1	42311553	0
-223342088	412231593	1	188889506	0
-495741154	-90257278	0	-585998432	0
482295820	-211277405	0	271018415	0
587493522	-341295590	1	246197933	0
706681618	-1070717022	0	-364035404	0
-1026454880	178323123	1	-848131756	0
617631478	-357130101	1	260501378	0
-79675659	197356782	0	117681123	0
739762039	709773748	0	1449535787	0
1044638972	186325293	1	1230964266	0
-782400978	844141866	0	61740888	0
-1058870562	798058536	1	-260812025	0
687167455	850367143	0	1537534598	0
-152752469	-488972560	1	-641725028	0
424368770	-104624644	0	319744126	0
-300704278	159878965	0	-140825313	0
-20424095	224477164	1	204053070	0
985896302	32357562	0	1018253864	0
145371598	-556766481	1	-411394882	0
699889647	303657877	1	1003547525	0
689275734	-492516871	0	196758863	0
-1050395611	-70664717	0	-1121060328	0
303256364	776095654	1	1079352019	0
337317828	601535529	0	938853357	0
507405626	583741253	0	1091146879	0
-375703992	1066469442	1	690765451	0
-821397995	669340508	0	-152057487	0
748995020	740215296	1	1489210317	0
-885177150	754602645	0	-130574505	0
484509060	-245093187	0	239415873	0
-662155960	-874619748	1	-1536775707	0
151417363	-856750177	0	-705332814	0
188650068	527715729	1	716365798	0
634199731	-744449603	1	-110249871	0
-658443087	-204519606	1	-862962692	0
73542751	-499651453	0	-426108702	0
304349777	-837164156	0	-532814379	0
41290660	822434959	1	863725620	0
175307758	-728973429	0	-553665671	0
496421725	959008221	1	1455429947	0
30824881	834882486	1	865707368	0
-177954568	218370419	1	40415852	0
-309561476	943084735	1	633523260	0
208658878	312835022	0	521493900	0
118891883	-547100473	0	-428208590	0
-464959236	-983038915	1	-1447998150	0
786216750	-118254843	0	667961907	0
-726845505	778156849	1	51311345	0
-418776771	219297355	1	-199479415	0
-925793413	10695819	1	-915097593	0
-171256085	-46227462	0	-217483547	0
632871148	-608154040	1	24717109	0
-233712907	861819914	0	628107007	0
-98268217	727349849	1	629081633	0
-391338019	1058009714	0	666671695	0
-922587836	221465801	0	-701122035	0
372105543	68748002	1	440853546	0
-891561170	-589074514	0	-1480635684	0
-4651321	-956129457	1	-960780777	0
487498488	793206567	0	1280705055	0
679514101	-760442916	1	-80928814	0
694331904	2630538	1	696962443	0
476863344	-805870096	1	-329006751	0
-563312017	856172549	1	292860533	0
-165564856	276409781	1	110844926	0
-328527219	-1064999470	0	-1393526689	0
882534189	-990316866	1	-107782676	0
-838487729	657731063	0	-180756666	0
347341010	624653282	0	971994292	0
986247209	875468194	0	1861715403	0
942744100	-817739661	0	125004439	0
197450925	247403044	0	444853969	0
126162132	-52638897	0	73523235	0
-586846080	-933542467	0	-1520388547	0
-238705499	-486457742	1	-725163240	0
-351999180	-971691667	1	-1323690846	0
824418915	-727948193	0	96470722	0
-136905618	8125792	0	-128779826	0
909468795	482700487	0	1392169282	0
-906544712	47294141	1	-859250570	0
888508426	-1060312496	1	-171804069	0
684770820	-418985189	0	265785631	0
-629474398	-93738451	1	-723212848	0
-374046537	-463593120	0	-837639657	0
-673810	-197961684	1	-198635493	0
-290841731	905001939	0	614160208	0
399122783	-509987513	0	-110864730	0
751589241	-51796548	0	699792693	0
-279672305	117205619	0	-162466686	0
-217753014	-1067659437	1	-1285412450	0
966232534	-903899937	1	62332598	0
362177699	1062811861	1	1424989561	0
667162404	-589335457	1	77826948	0
668780974	76461623	0	745242597	0
774093686	-620815689	0	153277997	0
-144065378	-1042708925	0	-1186774303	0
-131380320	-352027743	1	-483408062	0
1071750363	-959808874	1	111941490	0
-233719190	284710290	0	50991100	0
1012174679	867391211	1	1879565891	0
596725621	-460934300	0	135791321	0
-663849706	-135121572	1	-798971277	0
1027402666	623255045	1	1650657712	0
474883186	194998160	0	669881346	0
-44796870	44693555	1	-103314	0
-182270026	-101969002	1	-284239027	0
123654530	525092235	1	648746766	0
815102911	224395896	0	1039498807	0
-333396481	-988999471	1	-1322395951	0
-92893817	83373457	1	-9520359	0
280454025	499508597	1	779962623	0
-813373479	604436692	0	-208936787	0
-439694847	653471979	1	213777133	0
-523484802	-760581732	1	-1284066533	0
-480132658	-73479456	1	-553612113	0
1053782810	-1029997678	1	23785133	0
148018564	-574410552	1	-426391987	0
255424911	-793937715	0	-538512804	0
589474567	-904215226	0	-314740659	0
231580153	84666080	0	316246233	0
314790720	-291734726	0	23055994	0
438635878	129986958	0	568622836	0
730643111	-950665613	0	-220022502	0
-353585283	-165375116	0	-518960399	0
33464337	169217647	1	202681985	0
857374027	346059301	0	1203433328	0
-576548338	435414759	0	-141133579	0
-340489663	339969217	0	-520446	0
-830773454	-544187314	0	-1374960768	0
898698728	-904602114	0	-5903386	0
-1072875925	-935918334	1	-2008794258	0
637456704	-146091562	1	491365143	0
-119932305	-928200552	1	-1048132856	0
711229440	927159386	0	1638388826	0
467026512	1068637028	0	1535663540	0
271024358	-710701162	0	-439676804	0
438874177	-321602940	1	117271238	0
-738129728	-246043655	0	-984173383	0
125991600	-655625222	0	-529633622	0
732748267	122353637	1	855101905	0
1062502845	-136033177	0	926469668	0
-477955090	643783551	1	165828462	0
-686597937	891092122	1	204494186	0
279060484	904893808	1	1183954293	0
-657851836	621668680	0	-36183156	0
-969435838	-953953674	1	-1923389511	0
795015707	762851583	1	1557867291	0
-532166245	-348220401	0	-880386646	0
-816711311	683100496	1	-133610814	0
-3934065	-939369736	1	-943303800	0
-430496541	828379835	1	397883295	0
880313045	-690128281	1	190184765	0
-326657893	-541472683	1	-868130575	0
-1004398894	-321552358	1	-1325951251	0
-863156695	77404922	1	-785751772	0
488419542	701806015	1	1190225558	0
-295620950	-705945231	1	-1001566180	0
-367203088	-696025061	1	-1063228148	0
396927797	266650358	1	663578156	0
-980253639	-958888712	1	-1939142350	0
-527228566	-560783711	1	-1088012276	0
-27288636	-131318113	0	-158606749	0
581791323	-802054269	0	-220262946	0
227483915	654595500	1	882079416	0
-655815047	-491770980	0	-1147586027	0
-796606212	1001547478	0	204941266	0
-447119674	-277315488	1	-724435161	0
-389735554	1049342655	0	659607101	0
724714335	741655523	0	1466369858	0
253358934	-561268258	1	-307909323	0
1046368982	579414580	1	1625783563	0
-476708909	-307879888	0	-784588797	0
-112583803	-863231137	0	-975814940	0
815619097	394784221	1	1210403319	0
384268336	-450030484	0	-65762148	0
