B[32] Sa[5] C[32]
-793532918	15	3540320256
-621912292	16	1595670528
-500651909	5	1159008096
265738834	27	2415919104
175784520	29	0
688567731	4	2427149104
623792842	1	1247585684
463965164	7	3552966144
-524840402	14	3834347520
432630392	8	3379197952
209097825	1	418195650
581018458	5	1412721472
-364163748	2	-1456654992
685299361	4	2374855184
101664545	14	3519561728
-48727898	29	3221225472
-38928761	17	4245553152
279403063	23	461373440
24840278	5	794888896
205401466	23	3170893824
-972583209	29	3758096384
318455697	26	1140850688
-1031758220	9	20768768
-230136238	29	1073741824
434889931	26	738197504
391670140	8	1483308032
-200215436	18	3520069632
-848151875	11	2446714880
288257887	3	2306063096
-316274995	26	872415232
-85966033	3	-687728264
920522680	15	131858432
152182911	4	2434926576
1039268133	5	3191809184
941869594	3	3239989456
643358822	10	1669437440
-687718754	28	3758096384
448075418	26	1744830464
631006372	14	422117376
-172128562	29	3221225472
120350517	9	1489922560
-632752745	17	3945660416
-747530983	10	3327419392
-1008608184	4	1042138240
-894571025	10	3082271744
825075575	31	2147483648
-68175504	1	-136351008
934012838	31	0
-527713247	14	4010295296
1026786545	1	2053573090
320653804	17	2480406528
396232396	14	2175991808
124218001	14	3668197376
734887354	8	3447568896
1068205389	25	2583691264
-177034281	7	3109415808
-686916672	25	2147483648
-741603310	31	0
117631360	15	1958739968
889756715	10	577809408
-569258670	4	3776763168
-991420525	5	2634281568
241937585	5	3447035424
-335647214	13	3452059648
510048088	10	2598199296
650922606	12	3299270656
-63261715	20	1053818880
1045944928	24	1610612736
221974570	10	3963660288
108863609	20	126877696
1001930188	26	805306368
741412946	15	2284388352
-522349569	23	4286578688
312306924	8	2641161216
129745980	27	3758096384
-485749919	9	404144640
-720691408	28	0
571699301	0	571699301
-207925192	8	2605725696
291621612	14	1924857856
-868092789	20	1219493888
563010680	15	1849425920
-969408164	29	2147483648
-58611757	17	1336279040
-469047030	12	2928713728
-800690950	19	1741684736
1002436086	15	4210753536
306831875	23	25165824
561235385	14	4050534400
720181755	11	1758451712
955724148	27	2684354560
481660618	23	1694498816
750248374	10	3750156288
1054674948	0	1054674948
-1057321754	21	2629828608
966562565	14	616644608
532726723	1	1065453446
332194886	21	2294284288
-872676846	18	138936320
337621027	17	1615200256
-77374246	16	1557790720
1032471494	12	2755420160
-48079040	21	3892314112
-687160089	8	180676352
429379826	22	1015021568
624831125	10	4171912192
-727159736	13	227082240
332277978	6	4085921408
305904652	25	402653184
74451848	9	3759607808
-46504095	6	1318705216
-701528277	24	721420288
-680691893	22	3535798272
-288715402	23	3137339392
489594721	31	2147483648
637856616	25	3489660928
946244775	12	1758097408
42314721	7	1121316992
808585184	31	0
-370824905	0	-370824905
-587277212	4	3488466496
-512502366	4	389896736
921720442	12	90677248
861212445	7	2861010560
931521263	20	787480576
685394702	11	3529011200
-624661141	18	3047948288
-809174707	27	1744830464
261820460	3	2094563680
-1003095822	15	4235788288
874078215	14	1476509696
483894876	10	1587113984
472936622	27	1879048192
443053224	24	2818572288
-255204950	15	4040491008
-440393690	9	2151697408
-604879294	6	4237398144
-942457587	3	1050273896
578573437	5	1334480800
1052323041	25	3254779904
1067155495	27	939524096
-599516476	13	2203615232
-300883247	7	141650048
-538109951	22	4194304
443959650	2	1775838600
-68177923	9	3747609088
-715941399	20	2660237312
-395590600	2	-1582362400
97257182	15	57606144
606622708	16	1408499712
-388873729	16	1107230720
728358000	4	3063793408
913118867	27	2550136832
141898363	21	1331691520
-63384761	26	469762048
193150104	1	386300208
649410580	30	0
-186919612	5	2608507008
1038882801	18	1606680576
832649023	2	3330596092
598488407	6	3943519680
-905000248	30	0
366696370	19	3180331008
-895659781	8	2639330048
941169624	10	1685020672
-442911925	10	1724722176
-562660323	2	2044326004
-823816141	30	3221225472
-542638447	9	1341989376
-177564800	8	1788051456
458954449	22	3024093184
87318073	5	2794178336
-47692942	1	-95385884
-853273813	31	2147483648
-708791000	24	671088640
218649449	24	1761607680
540320173	7	441505408
867560590	4	996067552
248209025	26	67108864
-64478314	19	481296384
-299426440	7	328121344
-878306734	23	687865856
-521395497	0	-521395497
-167673643	11	201762816
-690343027	9	3026655744
1012690336	3	3806555392
70128982	23	2868903936
-19561633	27	4160749568
-162809811	29	2684354560
66412168	12	1441300480
-703106740	3	2965080672
-345653892	25	4160749568
-381714597	5	670034784
815086594	4	156483616
-853029900	7	2481322496
226311327	19	3841458176
-785473845	6	1269281472
645441915	14	710852608
177231442	20	1696595968
-580093231	12	3350007808
603201387	20	4138729472
-985805763	5	2813953952
-510396297	18	3789291520
-183938989	11	1250072576
-948495626	18	1809317888
-769385808	25	1610612736
348778979	7	1694036352
1023302849	12	3855355904
-55681741	3	-445453928
-801317132	7	510622208
324041830	17	4174118912
-718597932	29	2147483648
536176781	15	3024519168
-492251517	27	402653184
-149573391	25	3791650816
-188820268	27	2684354560
476969607	1	953939214
-544521742	22	2088763392
898857358	10	1306933248
-143522983	2	-574091932
-464020292	7	734944768
-213934710	14	3881992192
-42925120	6	1547759616
623510120	3	693113664
307691917	31	2147483648
-15763286	13	4011147264
-650019139	4	2484595664
420356043	27	1476395008
589865339	28	2952790016
-884432284	5	1762937984
813820090	11	256233472
-220868547	1	-441737094
-156465145	4	1791524976
549407245	12	4104179712
1039144802	4	3741414944
268925768	20	3028287488
714157690	14	1268678656
302164811	25	2516582400
-198426418	15	543621120
-546269068	8	1889039360
151712130	1	303424260
-608733941	13	4003553280
-901378562	3	1378906096
-382931761	0	-382931761
-134549695	29	536870912
1040670604	25	402653184
35534006	8	506770944
-449186970	19	2603614208
305081858	8	791544320
729056979	8	1954992896
-895701581	16	2914189312
551607428	17	3104309248
645332870	24	2248146944
-776237849	17	432930816
-151934033	28	4026531840
967550931	9	1464837632
-1003742111	0	-1003742111
150231232	13	2333605888
-559263990	20	4037017600
150676442	21	2067791872
-392560503	16	8978432
-222132796	4	740842560
426148793	21	1998585856
155707201	0	155707201
1065923233	19	2500329472
-452342250	6	1114867072
610481977	19	3116892160
68703220	30	0
98227648	31	0
451265787	23	2105540608
107264900	10	2465075200
452145979	28	2952790016
-590029677	21	2455764992
1048910265	16	431554560
1043349822	16	1094582272
-303408528	5	3175828992
222084857	0	222084857
-839173721	23	3548381184
-949793431	6	3637729856
309559169	19	4228382720
-1043195349	0	-1043195349
-468450147	3	547366120
-735701248	22	3221225472
-449604267	27	2818572288
999633834	23	3573547008
-502607799	26	603979776
598848615	2	2395394460
396820812	20	348127232
-10147443	23	3330277376
-1062701160	16	2006450176
73879471	24	2936012800
1057133896	25	2415919104
-731079165	18	2014052352
-3717291	28	1342177280
-693851055	2	1519563076
-931390649	17	915275776
686734161	1	1373468322
-465032218	29	3221225472
881227241	23	4102029312
567192703	18	2986082304
-242361762	21	1270874112
990128363	27	1476395008
-541371581	13	1785225216
-707904226	19	3908042752
512415689	21	4179623936
-941603302	6	4161898112
690327464	29	0
-805038615	16	367591424
-910819535	12	1609764864
-21507950	18	1112014848
291492700	19	2598371328
927832534	23	3942645760
-613153043	1	-1226306086
427682821	4	2547957840
-537132716	23	2852126720
449046046	8	3286638080
-42972626	28	3758096384
849310330	18	3387424768
625307593	0	625307593
-815495389	20	1915748352
-179299711	2	-717198844
645239324	17	607649792
-402111326	13	143933440
-339905185	0	-339905185
697658131	10	1437355008
314192947	13	1183211520
-591196188	14	3287875584
309773801	24	3909091328
138875928	0	138875928
1031465124	4	3618540096
-111417600	27	0
-78411638	23	1157627904
-687118574	10	765216768
132661234	19	4287627264
1200979	28	805306368
231309220	13	804552704
206752107	16	3379232768
473061478	27	805306368
473373640	20	3162505216
-574072432	20	2566914048
-79340301	16	1559429120
461783358	1	923566716
874953706	3	2704662352
4856148	21	713031680
558322602	16	1403650048
-375369443	31	2147483648
-1063986927	10	1399079936
1039242871	29	3758096384
738278467	13	663248896
108120827	18	736886784
976138919	14	2896805888
216292678	4	3460682848
1052024772	13	2482536448
908266872	24	2013265920
411964560	3	3295716480
-733041649	26	1006632960
951631918	25	1543503872
644111256	23	3422552064
-835014463	25	2181038080
437815954	8	411734528
714733869	29	2684354560
312272986	19	1120927744
174307197	26	4093640704
-749880640	29	0
-565518800	23	402653184
468332347	15	396197888
-364572628	4	2756772544
-351236476	31	0
-371346392	13	3062169600
307708611	16	1120075776
636888858	30	2147483648
737957066	1	1475914132
203879404	2	815517616
152749897	21	3911188480
-39295933	7	3560055168
1030717271	8	1870616320
660812950	18	3528982528
-460251112	2	-1841004448
1050518071	8	2644653824
62810941	14	2597273600
891482376	30	0
-907062711	12	4112814080
204657494	0	204657494
-189187772	12	2475966464
668280379	16	641400832
-770544585	15	907771904
163983215	13	3320700928
1049508975	4	3907241712
-391751535	18	1648623616
-419078224	11	721256448
1024019487	25	1040187392
-58681122	22	931135488
-419530437	29	1610612736
-906314010	27	805306368
915046869	1	1830093738
-370588806	20	933232640
-865377389	25	637534208
1001155959	15	918257664
-950661883	29	2684354560
-795075599	22	4232052736
-900314048	20	3288334336
128345376	25	1073741824
651564601	28	2415919104
-471057653	15	495288320
710340643	3	1387757848
395258861	6	3821730624
635238298	18	3731357696
-294984497	5	3445397984
451849178	11	1969147904
-945504421	12	1274392576
997162793	10	3187450880
973783043	6	2192572608
763611029	23	3397386240
-484323471	29	536870912
-707224155	10	1651938304
873116974	25	1543503872
-49174595	4	-786793520
-198590941	27	402653184
570124013	8	4217826560
-500406840	4	583425152
164998541	0	164998541
1065507877	14	2533965824
-890616647	1	-1781233294
1000965976	22	3590324224
676256751	8	1323036416
-154968512	25	2147483648
810614568	20	4068474880
-935083180	17	2259156992
202792280	1	405584560
363473901	27	1744830464
-496670438	2	-1986681752
-377332454	13	1268989952
-565563557	27	3623878656
279411318	18	3923247104
1062153926	0	1062153926
99570298	27	3489660928
-67089915	7	2425472
-715468456	17	2729443328
-46753063	20	2911895552
-813668033	13	220717056
-23585846	3	-188686768
859571550	11	3760910336
690677619	4	2460907312
533321931	6	4067832512
-203028910	23	687865856
134079355	25	4127195136
-470713630	22	3095396352
-883438288	11	3194585088
-941209877	21	3714056192
137627589	6	218231104
949386109	11	3017533440
-699932591	17	3231842304
23186925	9	3281771008
-180445660	14	2810773504
876450509	26	872415232
626922772	12	3780198400
406902872	26	1610612736
199068682	24	167772160
-256040288	29	0
-545785533	3	4223650328
-733814137	8	1122141952
727748588	31	0
475834893	27	1744830464
-1052284126	12	1991385088
460874561	12	2251558912
-695398241	11	1753544704
-1029933101	24	3539992576
-488955458	3	383323632
8400236	2	33600944
-569788228	5	3241613184
-798966685	1	-1597933370
-465617979	24	3305111552
253803623	9	1098436096
-977348496	19	3279945728
7723567	24	788529152
634451850	2	2537807400
-182163918	27	2415919104
320562910	21	3686793216
-547516166	24	4194304000
360158263	22	230686720
519092939	27	1476395008
-661458184	20	796917760
-111816794	24	2785017856
828403048	21	2902458368
-638015663	23	2826960896
-374208762	27	805306368
-1053277392	21	1711276032
140820058	18	4184342528
117573192	26	536870912
994621853	10	585528320
649655330	12	2403475456
-120514643	20	2060451840
408054942	30	2147483648
-451995791	20	1997537280
-842849789	24	50331648
479469141	6	621253952
-241041442	11	268365824
123632216	5	3956230912
919944251	14	1326366720
-327576572	27	536870912
-880070245	19	2362966016
949268821	3	3299183272
345485773	4	1232805072
-488926648	0	-488926648
-158149334	4	1764577952
-57110419	28	3489660928
932615768	27	3221225472
-975873093	15	2916974592
-107704396	30	0
913479263	16	2522808320
-134144627	18	1983119360
-495218586	31	0
519521695	2	2078086780
9499671	10	1137728512
-860056824	5	2542952704
746990983	7	1125565312
554018654	15	3551461376
-9955514	15	195231744
-785038428	30	0
-902705386	2	684145752
313715807	5	1448971232
1386298	1	2772596
-147399782	13	3681763328
13036940	26	805306368
639373910	7	235481856
-600187468	31	0
436038705	28	268435456
32879156	21	1182793728
-7456386	26	4160749568
904437601	25	3254779904
177665057	5	1390314528
707149590	2	2828598360
-675054785	5	4168050656
129430321	31	2147483648
606798925	1	1213597850
-965131715	26	4093640704
333525070	23	654311424
586734890	16	3710517248
289792246	23	2063597568
-884970205	6	3491449024
266956740	23	3791650816
-856457175	27	1207959552
-280022445	27	2550136832
303973038	23	1459617792
-72284694	24	3925868544
-983005880	9	3507130368
-779315976	21	2667577344
-200898217	15	1152090112
319454127	21	1977614336
-642142676	6	1852541696
186344246	26	3623878656
65852459	24	721420288
35482616	26	3758096384
70143879	1	140287758
-959803511	28	2415919104
-792668194	17	2948333568
806688529	14	1170489344
-23647521	20	2918187008
961999510	24	2516582400
948936301	25	3657433088
487393829	15	2232582144
966181480	30	0
373123094	14	1510309888
609265686	17	1345060864
842321817	17	2670854144
313735951	26	1006632960
1054064735	14	4028088320
-126940406	20	2963275776
390753934	9	2497518592
-773172971	23	2323644416
1061856021	19	413663232
825612894	18	1769472000
-290330995	0	-290330995
-134390386	12	3587760128
1067732498	17	2619604992
-719379954	30	2147483648
1027611098	20	2644508672
-951740497	2	488005308
-929124370	29	3221225472
-275047468	23	3925868544
-797252423	6	515452480
-467954913	16	2468282368
423627212	20	2629828608
253206780	18	2213543936
677905334	10	2685327360
865194351	10	1195752448
979145027	21	677380096
767250731	26	2885681152
-640752664	20	1048576000
-549478152	1	-1098956304
-887246881	14	1811398656
1004900090	17	502530048
935175144	14	1761214464
-16098985	15	749436928
197995995	26	1811939328
407752257	11	1852966912
-161273649	11	424048640
-762898419	2	1243373620
780050153	7	1062171776
21414677	18	206831616
-741823014	4	1015733664
250830401	11	2599553024
-750828570	16	1139146752
-208394137	9	676384256
584777959	7	1837134720
828896795	1	1657793590
383673368	0	383673368
960102119	15	4285759488
-968424628	19	442499072
657821030	28	1610612736
-97919189	23	2508193792
702939681	2	2811758724
654605845	18	4166254592
273812341	3	2190498728
679521533	30	1073741824
-650931681	21	1138753536
106331225	24	1493172224
917387767	16	972488704
333628621	9	3314129408
-810064277	22	2596274176
1029899422	22	662700032
134838010	0	134838010
-367090983	4	2716478864
-45628399	8	1204031744
665722303	24	3204448256
-1072203336	13	4013359104
-172693075	21	899678208
-924878626	1	-1849757252
687753904	15	626524160
462047696	11	1380876288
751004902	1	1502009804
-590929901	23	159383552
879156615	7	862897024
-544859930	3	4231055152
571759533	13	2339741696
243391600	24	1879048192
537626079	22	2009071616
482909479	20	3530555392
614860997	26	335544320
-661096044	7	1279052288
1041229562	9	533591040
133829023	4	2141264368
881533278	18	2239234048
339355009	27	134217728
-1007748858	8	4009297408
-1041574347	17	2892627968
-382631462	15	3236757504
579382433	17	1497497600
288762607	22	3149922304
-829230733	29	1610612736
369147734	21	3938451456
-303570285	19	345505792
422539338	31	0
-534288154	14	3661201408
2286540	1	4573080
358862060	9	3348748288
905293721	19	2093481984
-296821048	23	1677721600
216263059	13	2100453376
642422440	27	1073741824
474121463	22	1035993088
2870543	14	4081303552
-744624348	9	1004423168
562840535	19	515375104
421663199	23	4018143232
517916786	0	517916786
-749549151	27	134217728
1007410678	1	2014821356
715235185	7	1355790464
-519754359	4	273864848
253265837	3	2026126696
-729351123	8	2264673536
-472157356	28	1073741824
134058071	22	364904448
169322807	10	1587862528
699552495	15	695697408
389748108	12	2975383552
-94601400	13	2414411776
-215781376	31	0
-455448355	23	1853882368
5401517	25	1509949440
-148928986	7	2411926272
827569891	31	2147483648
-403904574	1	-807809148
-145581239	25	2449473536
-301524829	16	413335552
-681034687	26	67108864
1054301077	25	704643072
-1029668784	7	1346381824
-1061624917	22	3938451456
457432181	10	259118080
-164950788	6	2328051456
752623656	2	3010494624
-39338873	21	2430599168
-1031951530	27	2952790016
644391953	23	142606336
791442558	19	2750414848
848472008	8	2460469248
-462803490	10	2830596096
-633021562	12	1303928832
565644966	12	1894408192
190274181	12	1973964800
768459412	1	1536918824
705232278	19	3970957312
-472103158	14	297959424
877434571	18	1529610240
334746424	25	1879048192
-602087210	4	3251506528
595164920	17	4260364288
-722111005	7	2059071872
-872564447	19	3372744704
-425764757	15	2889187328
895267494	4	1439378016
931828458	24	3925868544
-596847236	16	3581673472
-732186126	15	3707305984
-996265369	1	-1992530738
-926156042	16	4210425856
79215472	12	2344026112
767454611	21	2992635904
-70076620	19	3114270720
308150363	25	3053453312
1033313250	17	935591936
